Class,Distance(mi),County,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements,Freezing
1,0.01,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,0.01,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,0.01,Baltimore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Fall,0,1,0,2,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
1,0.0,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer,0,0,0,1,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Summer,0,0,0,0,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
1,0.0,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Anne Arundel,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,0.01,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,0.0,Allegany,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,0.01,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,1,0
1,0.01,Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,0.0,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,0,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,0.0,Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Fall,0,1,0,1,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Fall,0,0,0,1,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,2,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Fall,0,1,0,2,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,1,0,1,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,1,0,1,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Fall,0,1,0,2,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Anne Arundel,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,2,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer,0,0,0,1,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
1,0.119999997317791,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Frederick,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
1,0.8399999737739563,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,1,0,2,0
1,0.0,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Anne Arundel,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,2,0
1,0.0,St Marys,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Anne Arundel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer,0,0,0,1,0
1,0.0,Anne Arundel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Summer,0,0,0,1,0
1,0.0,Howard,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Summer,0,0,0,0,0
1,0.0,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Summer,0,1,0,1,0
1,0.9800000190734864,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,0,0
1,0.0,Frederick,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,2,0
1,2.0699999332427983,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,1.190000057220459,Baltimore City,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,1,0,1,0
1,0.0,Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
1,0.0,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,1,0,1,0
1,0.0,Baltimore,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,2,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Summer,0,1,0,1,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,1,0,1,0
1,0.0,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Summer,0,1,0,1,0
1,0.239999994635582,Baltimore City,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Summer,0,1,0,2,0
1,0.0,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Caroline,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Charles,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
1,0.0,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer,0,0,0,1,0
1,0.0,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
1,4.789999961853027,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Prince Georges,0,0,1,0,0,0,0,0,0,0,1,1,0,1,Summer,0,0,0,3,0
1,0.0,Howard,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Summer,0,1,0,0,0
1,1.1399999856948853,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,Anne Arundel,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Spring,0,1,0,2,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,Baltimore City,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Spring,0,1,0,1,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring,0,1,0,1,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,1,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,1,0,2,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,1,0,1,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Spring,0,1,0,2,0
1,0.0,Baltimore,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Spring,0,0,1,2,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,Baltimore City,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Spring,0,1,0,0,0
1,0.0,Anne Arundel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring,0,0,0,1,0
1,0.0,Prince Georges,0,0,1,0,0,0,0,0,0,0,1,1,0,1,Spring,0,0,0,3,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,Anne Arundel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
1,0.0,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,1,0,1,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,0.0,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,0.0,Frederick,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,1,0
1,0.0,Frederick,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
1,2.990000009536743,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.0,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.0,Baltimore,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Spring,0,0,0,2,1
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,2,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,1,0,1,0
1,0.0,Baltimore,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Winter,0,1,0,2,0
1,0.0,Cecil,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Fall,0,0,0,1,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,0.0,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,1,1,0,1
1,0.0,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,0.0,Baltimore City,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,1,0
1,0.0,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,1,0,1,0
1,0.27,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.0,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,1,0,0,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.0,Montgomery,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,0.682,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,1,0,0,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,2,0
1,0.0,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
1,0.7340000000000001,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Summer,0,1,0,2,0
1,0.47,Baltimore City,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Summer,0,1,0,2,0
1,0.0,Baltimore City,1,0,1,0,0,0,0,0,1,0,0,1,0,1,Summer,0,1,0,2,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
1,2.189,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Spring,0,0,1,1,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,1,1,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
1,0.0,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,1,1,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Spring,0,0,0,2,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,0.004,Montgomery,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,0.004,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,1,1,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,2.498,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,0.0,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
1,1.226,Carroll,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Spring,0,0,0,1,0
1,0.0,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,1,0,0,0
1,0.0,Montgomery,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,3.589,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,1.505,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
1,0.155,Prince Georges,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Spring,0,0,0,1,0
1,8.236,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,1.379,Prince Georges,0,0,1,0,1,0,0,0,0,0,0,1,0,1,Spring,0,0,0,3,0
1,0.0,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,St Marys,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,5.7570000000000014,Cecil,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,1,1,0
1,5.7570000000000014,Cecil,1,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,1,2,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
1,0.0,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,0,0
1,1.632,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Montgomery,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
1,0.613,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,2.934,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Summer,0,0,1,2,0
1,1.4780000000000002,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,2.557,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Summer,0,0,0,1,0
1,1.395,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,1.11,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1,0.421,Anne Arundel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1,0.097,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,1,2,0
1,0.0,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,0.0,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring,0,0,0,1,0
1,0.6759999999999999,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,0.852,Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.778,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring,0,1,0,1,0
1,0.0,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,0.0,Washington,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring,0,0,0,1,0
1,0.004,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,0.01,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,1.217,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,2.26,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,2.9560000000000004,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,1.33,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.754,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,0.0,Prince Georges,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Spring,0,0,0,1,0
1,1.357,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,1.588,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,1.275,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,1.347,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,1.539,Charles,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,4.735,Frederick,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,0.0,Baltimore City,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Spring,0,1,1,2,0
1,2.643,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
1,0.0,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,1,2,0
1,0.003,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,0.32,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,0.017,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
